"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"RF","mtry=2",1,0.493765586034913,0.865384615384615,0.438395415472779,0.307167235494881,0.651890015428697
"RF","mtry=2",2,0.503740648379052,0.826923076923077,0.455587392550143,0.301754385964912,0.64125523473661
"RF","mtry=2",3,0.463840399002494,0.826923076923077,0.40974212034384,0.285714285714286,0.618332598633458
"RF","mtry=2",4,0.468827930174564,0.884615384615385,0.406876790830946,0.301639344262295,0.645746087723165
"RF","mtry=2",5,0.493765586034913,0.865384615384615,0.438395415472779,0.307167235494881,0.651890015428697
"RF","mtry=2",6,0.456359102244389,0.903846153846154,0.389684813753582,0.301282051282051,0.646765483799868
"RF","mtry=2",7,0.488778054862843,0.942307692307692,0.421203438395415,0.323432343234323,0.681755565351554
"RF","mtry=2",8,0.493765586034913,0.903846153846154,0.432664756446991,0.316498316498317,0.668255455146573
"RF","mtry=2",9,0.501246882793017,0.903846153846154,0.441260744985673,0.319727891156463,0.672553449415914
"RF","mtry=2",10,0.516209476309227,0.961538461538462,0.449856733524355,0.340136054421769,0.705697597531408
