"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"XGB","nrounds=250",1,0.503740648379052,0.846153846153846,0.452722063037249,0.306620209059233,0.649437954595548
"XGB","nrounds=250",2,0.508728179551122,0.846153846153846,0.458452722063037,0.308771929824561,0.652303284108442
"XGB","nrounds=250",3,0.493765586034913,0.865384615384615,0.438395415472779,0.307167235494881,0.651890015428697
"XGB","nrounds=250",4,0.548628428927681,0.846153846153846,0.504297994269341,0.327137546468401,0.675225920211594
"XGB","nrounds=250",5,0.516209476309227,0.846153846153846,0.467048710601719,0.312056737588652,0.656601278377783
"XGB","nrounds=250",6,0.486284289276808,0.826923076923077,0.435530085959885,0.294520547945205,0.631226581441481
"XGB","nrounds=250",7,0.538653366583541,0.903846153846154,0.484240687679083,0.336917562724014,0.694043420762618
"XGB","nrounds=250",8,0.528678304239402,0.884615384615385,0.475644699140401,0.327402135231317,0.680130041877893
"XGB","nrounds=250",9,0.56359102244389,0.846153846153846,0.521489971346705,0.334600760456274,0.683821908750275
"XGB","nrounds=250",10,0.548628428927681,0.923076923076923,0.492836676217765,0.346570397111913,0.707956799647344
