"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"GLM","lambda=0.5",1,0.730673316708229,0.730769230769231,0.730659025787966,0.41304347826087,0.730714128278598
"GLM","lambda=0.5",2,0.768079800498753,0.634615384615385,0.787965616045845,0.415094339622642,0.711290500330615
"GLM","lambda=0.5",3,0.703241895261845,0.596153846153846,0.71919770773639,0.342541436464088,0.657675776945118
"GLM","lambda=0.5",4,0.773067331670823,0.576923076923077,0.802292263610315,0.397350993377483,0.689607670266696
"GLM","lambda=0.5",5,0.713216957605985,0.634615384615385,0.724928366762178,0.364640883977901,0.679771875688781
"GLM","lambda=0.5",6,0.618453865336658,0.826923076923077,0.587392550143267,0.359832635983264,0.707157813533172
"GLM","lambda=0.5",7,0.623441396508728,0.807692307692308,0.595988538681948,0.357446808510638,0.701840423187128
"GLM","lambda=0.5",8,0.653366583541147,0.730769230769231,0.641833810888252,0.353488372093023,0.686301520828742
"GLM","lambda=0.5",9,0.673316708229426,0.75,0.66189111747851,0.373205741626794,0.705945558739255
"GLM","lambda=0.5",10,0.763092269326683,0.865384615384615,0.747851002865329,0.486486486486486,0.806617809124972
