"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"RF","mtry=126",1,0.521197007481297,0.884615384615385,0.467048710601719,0.323943661971831,0.675832047608552
"RF","mtry=126",2,0.503740648379052,0.903846153846154,0.444126074498567,0.320819112627986,0.673986114172361
"RF","mtry=126",3,0.433915211970075,0.923076923076923,0.361031518624642,0.297213622291022,0.642054220850782
"RF","mtry=126",4,0.508728179551122,0.846153846153846,0.458452722063037,0.308771929824561,0.652303284108442
"RF","mtry=126",5,0.446384039900249,0.961538461538462,0.369627507163324,0.31055900621118,0.665582984350893
"RF","mtry=126",6,0.481296758104738,0.942307692307692,0.412607449856734,0.320261437908497,0.677457571082213
"RF","mtry=126",7,0.44139650872818,0.942307692307692,0.36676217765043,0.304347826086957,0.654534934979061
"RF","mtry=126",8,0.516209476309227,0.807692307692308,0.472779369627507,0.302158273381295,0.640235838659907
"RF","mtry=126",9,0.518703241895262,0.826923076923077,0.472779369627507,0.308243727598566,0.649851223275292
"RF","mtry=126",10,0.536159600997506,0.942307692307692,0.475644699140401,0.345070422535211,0.708976195724047
