"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"RF","mtry=2",1,0.244389027431421,0.980769230769231,0.134670487106017,0.251851851851852,0.557719858937624
"RF","mtry=2",2,0.296758104738155,0.980769230769231,0.194842406876791,0.265625,0.587805818823011
"RF","mtry=2",3,0.304239401496259,1,0.200573065902579,0.27154046997389,0.600286532951289
"RF","mtry=2",4,0.271820448877805,0.980769230769231,0.166189111747851,0.258883248730964,0.573479171258541
"RF","mtry=2",5,0.301745635910224,0.980769230769231,0.200573065902579,0.267015706806283,0.590671148335905
"RF","mtry=2",6,0.254364089775561,0.980769230769231,0.146131805157593,0.254364089775561,0.563450517963412
"RF","mtry=2",7,0.249376558603491,0.980769230769231,0.140401146131805,0.253101736972705,0.560585188450518
"RF","mtry=2",8,0.231920199501247,1,0.117478510028653,0.252427184466019,0.558739255014327
"RF","mtry=2",9,0.28927680798005,1,0.183381088825215,0.267352185089974,0.591690544412607
"RF","mtry=2",10,0.27930174563591,1,0.171919770773639,0.264631043256997,0.58595988538682
