"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"XGB","nrounds=300",1,0.264339152119701,1,0.154727793696275,0.260651629072682,0.577363896848137
"XGB","nrounds=300",2,0.374064837905237,0.980769230769231,0.283667621776504,0.288951841359773,0.632218426272868
"XGB","nrounds=300",3,0.321695760598504,1,0.220630372492837,0.276595744680851,0.610315186246418
"XGB","nrounds=300",4,0.359102244389027,0.942307692307692,0.272206303724928,0.276056338028169,0.60725699801631
"XGB","nrounds=300",5,0.339152119700748,0.942307692307692,0.249283667621777,0.269972451790634,0.595795679964734
"XGB","nrounds=300",6,0.241895261845387,1,0.128939828080229,0.254901960784314,0.564469914040115
"XGB","nrounds=300",7,0.314214463840399,0.961538461538462,0.217765042979943,0.266666666666667,0.589651752259202
"XGB","nrounds=300",8,0.276807980049875,0.980769230769231,0.171919770773639,0.260204081632653,0.576344500771435
"XGB","nrounds=300",9,0.329177057356608,0.942307692307692,0.237822349570201,0.267029972752044,0.590065020938946
"XGB","nrounds=300",10,0.301745635910224,1,0.197707736389685,0.270833333333333,0.598853868194842
