"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"XGB","nrounds=350",1,0.855361596009975,0.365384615384615,0.92836676217765,0.395833333333333,0.646875688781133
"XGB","nrounds=350",2,0.832917705735661,0.365384615384615,0.902578796561605,0.361904761904762,0.63398170597311
"XGB","nrounds=350",3,0.825436408977556,0.365384615384615,0.893982808022923,0.351851851851852,0.629683711703769
"XGB","nrounds=350",4,0.890274314214464,0.423076923076923,0.959885386819484,0.5,0.691481154948204
"XGB","nrounds=350",5,0.842892768079801,0.326923076923077,0.919770773638969,0.350515463917526,0.623346925281023
"XGB","nrounds=350",6,0.832917705735661,0.384615384615385,0.899713467048711,0.373831775700935,0.642164425832048
"XGB","nrounds=350",7,0.84788029925187,0.288461538461538,0.931232091690544,0.32967032967033,0.609846815076041
"XGB","nrounds=350",8,0.84788029925187,0.346153846153846,0.922636103151863,0.371134020618557,0.634394974652854
"XGB","nrounds=350",9,0.865336658354115,0.442307692307692,0.92836676217765,0.46,0.685337227242671
"XGB","nrounds=350",10,0.875311720698254,0.461538461538462,0.936962750716332,0.489795918367347,0.699250606127397
