"Modelo","Parametro","Dataset","Acuracia","Recall","Especificidade","F1","AUC"
"RF","mtry=126",1,0.865336658354115,0.423076923076923,0.931232091690544,0.448979591836735,0.677154507383734
"RF","mtry=126",2,0.86783042394015,0.326923076923077,0.948424068767908,0.390804597701149,0.637673572845493
"RF","mtry=126",3,0.835411471321696,0.326923076923077,0.911174785100286,0.34,0.619048931011682
"RF","mtry=126",4,0.880299251870324,0.365384615384615,0.95702005730659,0.441860465116279,0.661202336345603
"RF","mtry=126",5,0.835411471321696,0.384615384615385,0.902578796561605,0.377358490566038,0.643597090588495
"RF","mtry=126",6,0.86783042394015,0.403846153846154,0.936962750716332,0.442105263157895,0.670404452281243
"RF","mtry=126",7,0.85286783042394,0.288461538461538,0.936962750716332,0.337078651685393,0.612712144588935
"RF","mtry=126",8,0.860349127182045,0.403846153846154,0.92836676217765,0.428571428571429,0.666106458011902
"RF","mtry=126",9,0.855361596009975,0.461538461538462,0.91404011461318,0.452830188679245,0.687789288075821
"RF","mtry=126",10,0.85785536159601,0.307692307692308,0.939828080229226,0.359550561797753,0.623760193960767
